3610, ADDED, "roaming through the valley. I stood beside the sources of the Arveiron", 13
3612, REMOVED, "contrary to", 2
3613, ADDED, "which take their rise in a glacier&comma; that with slow pace is advancing down from", 16
3615, REMOVED, "prognostications", 1
3616, ADDED, "summit", 1
3618, REMOVED, "our guides", 2
3619, ADDED, "the hills", 2
3621, ADDED, "to barricade the valley. The abrupt sides of vast mountains were before me; the icy wall of the glacier overhung me; a few shattered pines were scattered around; and the solemn silence of this glorious presence-chamber of imperial Nature ", 45
3623, REMOVED, "fine", 1
3624, ADDED, "broken only by the brawling waves", 6
3626, REMOVED, "although clouded. We visited", 5
3627, ADDED, "or", 1
3629, REMOVED, "source", 1
3630, ADDED, "fall", 1
3632, ADDED, "some vast fragment&comma; ", 4
3634, REMOVED, "Arveiron", 1
3635, ADDED, "thunder sound of the avalanche", 5
3637, REMOVED, "and rode about", 3
3638, ADDED, "or", 1
3640, REMOVED, "valley until evening", 3
3641, ADDED, "cracking&comma; reverberated along the mountains of the accumulated ice&comma; which&comma; through the silent working of immutable laws&comma; was ever and anon rent and torn&comma; as if it had been but a plaything in their hands", 40
3643, REMOVED, "tranquillized", 1
3644, ADDED, "tranquillised", 1
3646, REMOVED, "returned in the evening", 4
3647, ADDED, "retired to rest at night; my slumbers", 8
3649, REMOVED, "fatigued", 1
3650, ADDED, "as it were", 3
3652, REMOVED, "but less unhappy&comma;", 4
3653, ADDED, "waited on", 2
3655, REMOVED, "conversed with my family with more cheerfulness than", 8
3656, ADDED, "ministered to by the assemblance of grand shapes which I", 10
3658, REMOVED, "been my custom for some time", 6
3659, ADDED, "contemplated during the day", 4
3661, REMOVED, "My father was pleased", 4
3662, ADDED, "They congregated round me; the unstained snowy mountain-top", 11
3664, ADDED, "the glittering pinnacle&comma; the pine woods&comma; ", 8
3666, REMOVED, "Elizabeth overjoyed. &quot;My dear cousin", 7
3667, ADDED, "ragged bare ravine; the eagle", 6
3669, REMOVED, "&quot; said she", 3
3670, ADDED, " soaring amidst the clouds—they all gathered round me", 10
3672, REMOVED, "&quot;you see what happiness you diffuse", 7
3673, ADDED, "and bade me be at peace.<br><br>Where had they fled", 11
3675, REMOVED, "you are happy; do not relapse again!&quot;<br><br>The following morning ", 13
3677, ADDED, "next morning I awoke? All of soul-inspiriting fled with sleep&comma; and dark melancholy clouded every thought. The ", 22
3679, REMOVED, "poured down", 2
3680, ADDED, "was pouring", 2
3682, REMOVED, ". I rose early", 4
3684, REMOVED, "but felt unusually melancholy. The rain depressed me; my old feelings recurred&comma; and", 16
3685, ADDED, "so that", 2
3687, REMOVED, "was miserable", 2
3688, ADDED, "even saw not the faces of those mighty friends", 9
3690, ADDED, "Still ", 1
3692, REMOVED, "knew how disappointed my father ", 5
3694, REMOVED, "be at this sudden change", 5
3695, ADDED, "penetrate their misty veil", 4
3697, REMOVED, "I wished to avoid him until I had recovered myself so far as to be enabled to conceal those feelings that overpowered me", 23
3698, ADDED, "seek them in their cloudy retreats", 6
3700, REMOVED, "I knew that they would remain that day at the inn;", 12
3701, ADDED, "What were rain", 3
3703, REMOVED, "as I had ever inured myself", 6
3704, ADDED, "storm", 1
3706, REMOVED, "rain", 1
3707, ADDED, "me? My mule was brought to the door", 9
3709, REMOVED, "moisture&comma; ", 2
3711, REMOVED, "cold&comma; ", 2
3713, REMOVED, "go alone", 2
3714, ADDED, "ascend", 1
3716, REMOVED, "ecstacy", 1
3717, ADDED, "ecstasy&comma;", 2
3719, REMOVED, "solemnizing", 1
3720, ADDED, "solemnising", 1
3722, REMOVED, "alone", 1
3723, ADDED, "without a guide", 3
3725, REMOVED, "&comma;", 1
3727, REMOVED, "Blânc", 1
3728, ADDED, "Blanc", 1
3730, REMOVED, "aërial", 1
3731, ADDED, "aerial", 1
3733, ADDED, "&comma; ", 1
3735, REMOVED, "&comma;", 1
3737, REMOVED, "anger", 1
3738, ADDED, "rage", 1
3740, REMOVED, "!", 1
3741, ADDED, "&comma;", 1
3743, ADDED, "&comma; ", 1
3745, REMOVED, "&comma;", 1
3746, ADDED, "!", 1
3748, ADDED, "&comma; ", 1
3750, ADDED, "&comma; ", 1
3752, ADDED, "&comma; ", 1
3754, REMOVED, "&comma;", 1
3755, ADDED, "—", 1
3757, REMOVED, ":", 1
3758, ADDED, ";", 1
3760, REMOVED, "they", 1
3761, ADDED, "They", 1
3763, REMOVED, "may be", 2
3764, ADDED, "are", 1
3766, ADDED, "&comma;&quot; I rejoined&comma; &quot;", 6
3768, ADDED, "&comma; ", 1
3770, REMOVED, "III", 1
3771, ADDED, "XI", 1
3773, REMOVED, "æra", 1
3774, ADDED, "era", 1
3776, ADDED, "&comma; ", 1
3778, REMOVED, "&comma;", 1
3780, ADDED, "[2] ", 3
3782, ADDED, "&comma; ", 1
3784, REMOVED, "shewed", 1
3785, ADDED, "showed", 1
3787, REMOVED, "re-produce", 3
3788, ADDED, "reproduce", 1
3790, ADDED, "&comma; ", 1
3792, REMOVED, "-", 1
3794, REMOVED, "&comma;", 1
3796, REMOVED, "stye", 1
3797, ADDED, "sty", 1
3799, REMOVED, "stye", 1
3800, ADDED, "sty", 1
3802, REMOVED, "&comma;", 1
3804, ADDED, "&comma; ", 1
3806, REMOVED, ";", 1
3807, ADDED, ":", 1
3809, REMOVED, "&comma;", 1
3811, REMOVED, "white-washed", 3
3812, ADDED, "whitewashed", 1
3814, REMOVED, "&comma;", 1
3816, REMOVED, "&comma;", 1
3818, REMOVED, ";", 1
3819, ADDED, "&comma;", 1
3821, REMOVED, "over-powering", 3
3822, ADDED, "overpowering", 1
3824, REMOVED, "shewed", 1
3825, ADDED, "showed", 1
3827, REMOVED, ";", 1
3828, ADDED, "&comma;", 1
3830, REMOVED, "dispatched", 1
3831, ADDED, "despatched", 1
3833, REMOVED, "&comma;", 1
3835, REMOVED, "&comma;", 1
3837, REMOVED, "&comma;", 1
3839, REMOVED, "or", 1
3840, ADDED, "nor", 1
3842, REMOVED, ";", 1
3843, ADDED, ":", 1
3845, REMOVED, "IV", 1
3846, ADDED, "XII", 1
3848, REMOVED, "&comma;", 1
3850, REMOVED, "&comma;", 1
3852, REMOVED, "&comma;", 1
3854, REMOVED, "&comma;", 1
3856, REMOVED, ";", 1
3857, ADDED, ":", 1
3859, REMOVED, ":", 1
3860, ADDED, ";", 1
3862, REMOVED, "who", 1
3863, ADDED, "which", 1
3865, ADDED, "&comma; ", 1
3867, REMOVED, "connexion", 1
3868, ADDED, "connection", 1
3870, REMOVED, ":", 1
3871, ADDED, ";", 1
3873, ADDED, "&comma; ", 1
3875, REMOVED, "sympathized", 1
3876, ADDED, "sympathised", 1
3878, REMOVED, "groupe", 1
3879, ADDED, "group", 1
3881, ADDED, "&comma; ", 1
3883, ADDED, "&comma; ", 1
3885, ADDED, "&comma; ", 1
3887, REMOVED, "&comma;", 1
3889, REMOVED, "V", 1
3890, ADDED, "XIII", 1
3892, ADDED, "&comma; ", 1
3894, REMOVED, "was", 1
3895, ADDED, "had been", 2
3897, ADDED, "that ", 1
3899, REMOVED, "that ", 1
3901, REMOVED, ":", 1
3902, ADDED, ";", 1
3904, REMOVED, "inquired", 1
3905, ADDED, "enquired", 1
3907, REMOVED, "&comma;", 1
3909, REMOVED, "or", 1
3910, ADDED, "nor", 1
3912, REMOVED, "one", 1
3913, ADDED, "some", 1
3915, ADDED, "&comma; ", 1
3917, ADDED, "&comma; ", 1
3919, REMOVED, "as ", 1
3921, ADDED, "'", 1
3923, ADDED, "' ", 1
3925, REMOVED, "degeneration", 1
3926, ADDED, "degenerating", 1
3928, ADDED, "&comma; ", 1
3930, REMOVED, "acquisitions", 1
3931, ADDED, "advantages", 1
3933, ADDED, "&comma; ", 1
3935, ADDED, "&comma; ", 1
3937, REMOVED, "profit", 1
3938, ADDED, "profits", 1
3940, REMOVED, ".", 1
3941, ADDED, "!", 1
3943, REMOVED, "endowed", 1
3944, ADDED, "endued", 1
3946, REMOVED, "their's", 3
3947, ADDED, "theirs", 1
3949, REMOVED, ";", 1
3950, ADDED, ":", 1
3952, REMOVED, "or", 1
3953, ADDED, "nor", 1
3955, REMOVED, "of", 1
3956, ADDED, "and", 1
3958, REMOVED, "wrapt", 1
3959, ADDED, "wrapped", 1
3961, REMOVED, "VI", 1
3962, ADDED, "XIV", 1
3964, ADDED, "&comma; ", 1
3966, ADDED, "accidentally ", 1
3968, REMOVED, "that", 1
3969, ADDED, "the", 1
3971, REMOVED, "'s", 2
3973, REMOVED, "father", 1
3974, ADDED, "parent", 1
3976, ADDED, "&comma; ", 1
3978, REMOVED, "the ", 1
3980, REMOVED, "harem", 1
3981, ADDED, "haram", 1
3983, REMOVED, "puerile", 1
3984, ADDED, "infantile", 1
3986, REMOVED, "had ", 1
3988, ADDED, "his ", 1
3990, ADDED, "&comma; ", 1
3992, REMOVED, "greatly ", 1
3994, REMOVED, "Turk", 1
3995, ADDED, "Turks", 1
3997, REMOVED, "impotence", 1
3998, ADDED, "ruin", 1
4000, ADDED, "&comma; ", 1
4002, REMOVED, "&comma;", 1
4003, ADDED, ";", 1
4005, REMOVED, "when", 1
4006, ADDED, "while", 1
4008, REMOVED, "would have ", 2
4010, REMOVED, "with him ", 2
4012, REMOVED, "&comma;", 1
4014, ADDED, "her ", 1
4016, REMOVED, "'s", 2
4018, REMOVED, "small ", 1
4020, REMOVED, "&comma;", 1
4022, REMOVED, "VII", 1
4023, ADDED, "XV", 1
4025, ADDED, "&comma; ", 1
4027, ADDED, "'", 1
4029, ADDED, "' ", 1
4031, ADDED, "'", 1
4033, ADDED, "' ", 1
4035, ADDED, "'", 1
4037, ADDED, "' ", 1
4039, ADDED, "'", 1
4041, ADDED, "' ", 1
4043, ADDED, "to ", 1
4045, REMOVED, "sympathized", 1
4046, ADDED, "sympathised", 1
4048, REMOVED, ": what", 2
4049, ADDED, "? What", 2
4051, ADDED, "'", 1
4053, ADDED, "&comma;' ", 2
4055, ADDED, "'", 1
4057, ADDED, "' ", 1
4059, ADDED, "&comma; ", 1
4061, REMOVED, "law-givers", 3
4062, ADDED, "lawgivers", 1
4064, ADDED, "'", 1
4066, ADDED, "' ", 1
4068, REMOVED, "created ", 1
4070, ADDED, "&comma; ", 1
4072, REMOVED, "decypher", 1
4073, ADDED, "decipher", 1
4075, ADDED, "&comma; ", 1
4077, REMOVED, "ineffaceable", 1
4078, ADDED, "indelible", 1
4080, REMOVED, "Cursed", 1
4081, ADDED, "Accursed", 1
4083, ADDED, "&comma; ", 1
4085, ADDED, "&comma; ", 1
4087, REMOVED, "your's", 3
4088, ADDED, "yours", 1
4090, ADDED, "even ", 1
4092, REMOVED, "its", 1
4093, ADDED, "the", 1
4095, REMOVED, "detested", 1
4096, ADDED, "abhorred", 1
4098, REMOVED, "wisdom", 1
4099, ADDED, "sagacity", 1
4101, REMOVED, "moon-shine", 3
4102, ADDED, "moonshine", 1
4104, REMOVED, "sympathizing", 1
4105, ADDED, "sympathising", 1
4107, ADDED, "&comma; ", 1
4109, REMOVED, ":", 1
4110, ADDED, ";", 1
4112, REMOVED, "or", 1
4113, ADDED, "nor", 1
4115, REMOVED, "; but", 2
4116, ADDED, ". But", 2
4118, REMOVED, "he", 1
4119, ADDED, "He", 1
4121, REMOVED, "&comma;", 1
4123, REMOVED, "sympathized", 1
4124, ADDED, "sympathised", 1
4126, REMOVED, "turned", 1
4127, ADDED, "directed", 1
4129, REMOVED, ";", 1
4130, ADDED, ":", 1
4132, REMOVED, "Lacy", 1
4133, ADDED, "Lacey", 1
4135, REMOVED, "&comma;", 1
4137, REMOVED, "&comma;", 1
4139, REMOVED, "realize", 1
4140, ADDED, "realise", 1
4142, REMOVED, "sunk", 1
4143, ADDED, "sank", 1
4145, REMOVED, "&comma;", 1
4146, ADDED, ":", 1
4148, REMOVED, "Lacy", 1
4149, ADDED, "Lacey", 1
4151, REMOVED, "these", 1
4152, ADDED, "they", 1
4154, REMOVED, "&comma;", 1
4156, REMOVED, "&comma;", 1
4158, ADDED, "&comma; ", 1
4160, REMOVED, "from", 1
4161, ADDED, "From", 1
4163, REMOVED, "VIII", 1
4164, ADDED, "XVI", 1
4166, REMOVED, "Oh", 1
4167, ADDED, "O", 1
4169, ADDED, "-", 1
4171, REMOVED, "unsympathized", 1
4172, ADDED, "unsympathised", 1
4174, REMOVED, "familiarized", 1
4175, ADDED, "familiarised", 1
4177, REMOVED, "Lacy", 1
4178, ADDED, "Lacey", 1
4180, ADDED, "to ", 1
4182, REMOVED, "past", 1
4183, ADDED, "passed", 1
4185, REMOVED, "suspence", 1
4186, ADDED, "suspense", 1
4188, REMOVED, "&comma;", 1
4189, ADDED, ";", 1
4191, REMOVED, "Lacy", 1
4192, ADDED, "Lacey", 1
4194, REMOVED, "controul", 1
4195, ADDED, "control", 1
4197, REMOVED, "Lacy", 1
4198, ADDED, "Lacey", 1
4200, ADDED, "&comma; ", 1
4202, REMOVED, "&comma;", 1
4204, REMOVED, "&comma;", 1
4205, ADDED, ";", 1
4207, ADDED, "&comma; ", 1
4209, REMOVED, "&comma;", 1
4210, ADDED, ";", 1
4212, REMOVED, "&comma;", 1
4214, ADDED, "in ", 1
4216, ADDED, "&comma; ", 1
4218, REMOVED, ";", 1
4219, ADDED, ".", 1
4221, REMOVED, ";", 1
4222, ADDED, ".", 1
4224, REMOVED, "would", 1
4225, ADDED, "will", 1
4227, REMOVED, ":", 1
4228, ADDED, ";", 1
4230, REMOVED, "impregnable", 1
4231, ADDED, "invulnerable", 1
4233, REMOVED, "was ", 1
4235, REMOVED, "when ", 1
4237, REMOVED, "perceived", 1
4238, ADDED, "entered", 1
4240, REMOVED, "woman passing near", 3
4241, ADDED, "barn which had appeared to", 5
4243, ADDED, "to be empty", 3
4245, REMOVED, "She", 1
4246, ADDED, "A woman", 2
4248, ADDED, "sleeping on some straw; she was ", 7
4250, REMOVED, "&comma;", 1
4251, ADDED, ":", 1
4253, REMOVED, "&comma;", 1
4254, ADDED, ";", 1
4256, ADDED, "joy-imparting ", 3
4258, ADDED, ". And then I bent over her&comma; and whispered 'Awake&comma; fairest&comma; thy lover is near—he who would give his life but to obtain one look of affection from thine eyes: my beloved&comma; awake!'<br><br>&quot;The sleeper stirred", 47
4260, ADDED, "a thrill of terror ran through me. Should ", 9
4262, REMOVED, "shall ", 1
4263, ADDED, "indeed awake&comma; and see me&comma; and curse me&comma; and denounce the murderer? Thus would she assuredly act&comma; if her darkened eyes opened&comma; and she beheld me. The thought was madness; it stirred the fiend within me—", 45
4265, REMOVED, "escape", 1
4266, ADDED, "I&comma; but she shall suffer", 6
4268, REMOVED, "thanks", 1
4269, ADDED, "the murder I have committed because I am for ever robbed of all that she could give me&comma; she shall atone. The crime had its source in her: be hers the punishment! Thanks", 37
4271, REMOVED, "&comma;", 1
4273, REMOVED, "have", 1
4274, ADDED, "had", 1
4276, REMOVED, "how", 1
4277, ADDED, "now", 1
4279, REMOVED, "approached", 1
4280, ADDED, "bent over", 2
4282, REMOVED, " unperceived", 1
4284, ADDED, "She moved again&comma; and I fled.<br><br>", 8
4286, REMOVED, "IX", 1
4287, ADDED, "XVII", 1
4289, ADDED, "to concede", 2
4291, REMOVED, "; am", 2
4292, ADDED, ". Am", 2
4294, REMOVED, "&comma;", 1
4295, ADDED, ";", 1
4297, ADDED, "shall ", 1
4299, REMOVED, "&comma;", 1
4301, REMOVED, "realized", 1
4302, ADDED, "realised", 1
4304, REMOVED, ":", 1
4305, ADDED, ";", 1
4307, REMOVED, "&comma;", 1
4309, REMOVED, "&comma;", 1
4311, REMOVED, ":", 1
4312, ADDED, ";", 1
4314, REMOVED, ";", 1
4315, ADDED, ":", 1
4317, REMOVED, "&comma;", 1
4319, REMOVED, ";", 1
4320, ADDED, "!", 1
4322, REMOVED, "sympathize", 1
4323, ADDED, "sympathise", 1
4325, REMOVED, "shewn", 1
4326, ADDED, "shown", 1
4328, REMOVED, "?", 1
4329, ADDED, ".", 1
4331, REMOVED, "thought I had moved your compassion&comma;", 7
4332, ADDED, "must not be trifled with:", 6
4334, REMOVED, "yet you still refuse to bestow on me the only benefit that can soften my heart&comma; and render me harmless", 21
4335, ADDED, "I demand an answer", 4
4337, ADDED, "-", 1
4339, REMOVED, "&comma;", 1
4341, REMOVED, "heaven", 1
4342, ADDED, "Heaven", 1
4344, ADDED, "and by the fire of love ", 6
4346, ADDED, "burns my heart&comma; that ", 5
4348, REMOVED, "him ", 1
4350, REMOVED, "&comma;", 1
4352, REMOVED, "&comma;", 1
4354, ADDED, "&comma; ", 1
4356, REMOVED, "but my presence", 3
4357, ADDED, "I took no rest", 4
4359, REMOVED, "so haggard and strange&comma; hardly calmed the fears of my family&comma; who had waited the whole night in anxious expectation of my return.<br><br>The following day we", 30
4360, ADDED, "but", 1
4362, ADDED, "immediately ", 1
4364, REMOVED, "The intention of my father", 5
4365, ADDED, "Even", 1
4367, REMOVED, "coming had been", 3
4368, ADDED, "my own heart I could give no expression", 8
4370, REMOVED, "divert ", 1
4372, REMOVED, "mind", 1
4373, ADDED, "sensations—they weighed on me with a mountain's weight", 12
4375, REMOVED, "to restore me to", 4
4376, ADDED, "their excess destroyed", 3
4378, REMOVED, "lost tranquillity; but the medicine had been fatal", 9
4379, ADDED, "agony beneath them", 3
4381, REMOVED, "And", 1
4382, ADDED, "Thus I returned home", 4
4384, REMOVED, "unable to account for", 4
4385, ADDED, "and entering", 2
4387, REMOVED, "excess of misery I appeared to suffer", 7
4388, ADDED, "house", 1
4390, REMOVED, "he hastened", 2
4391, ADDED, "presented myself", 2
4393, REMOVED, "return home&comma; hoping ", 4
4395, REMOVED, "quiet", 1
4396, ADDED, "family. My haggard", 4
4398, REMOVED, "monotony of", 2
4399, ADDED, "wild appearance awoke intense alarm; but I answered no question&comma; scarcely did I speak. I felt as if I were placed under", 25
4401, REMOVED, "domestic life would by degrees alleviate my sufferings from whatsoever cause they", 12
4402, ADDED, "ban—as if I had no right to claim their sympathies—as if never more", 17
4404, REMOVED, "spring", 1
4405, ADDED, "I enjoy companionship with them", 5
4407, REMOVED, "<br><br>For myself&comma;", 3
4408, ADDED, " Yet even thus", 3
4410, REMOVED, "was passive in all their arrangements", 6
4411, ADDED, "loved them to adoration", 4
4413, REMOVED, "the gentle affection of my beloved Elizabeth was inadequate ", 9
4415, REMOVED, "draw me from the depth of my despair. The promise", 11
4416, ADDED, "save them&comma;", 3
4418, REMOVED, "had made", 2
4419, ADDED, "resolved", 1
4421, REMOVED, "the dæmon weighed upon", 4
4422, ADDED, "dedicate myself to", 3
4424, REMOVED, "mind&comma; like Dante's iron cowl on the heads of the hellish hypocrites", 15
4425, ADDED, "most abhorred task", 3
4427, REMOVED, "All pleasures", 2
4428, ADDED, "The prospect", 2
4430, REMOVED, "earth and sky passed", 4
4431, ADDED, "such an occupation made every other circumstance of existence pass", 10
4433, REMOVED, "&comma;", 1
4434, ADDED, ";", 1
4436, REMOVED, " Can you wonder&comma; that sometimes a kind of insanity possessed me&comma; or that I saw continually about me a multitude of filthy animals inflicting on me incessant torture&comma; that often extorted screams and bitter groans?<br><br>By degrees&comma; however&comma; these feelings became calmed. I entered again into the every-day scene of life&comma; if not with interest&comma; at least with some degree of tranquillity.<br><br>END OF VOL. II.<br><br>FRANKENSTEIN;<br>OR&comma;<br>THE MODERN PROMETHEUS.<br>IN THREE VOLUMES.<br>VOL. III.<br><br>Did I request thee&comma; Maker&comma; from my clay<br>To mould me man? Did I solicit thee<br>From darkness to promote me?——<br><br>Paradise Lost.<br><br>London:<br>PRINTED FOR<br>LACKINGTON&comma; HUGHES&comma; HARDING&comma; MAVOR&comma; & JONES&comma;<br>FINSBURY SQUARE.<br><br>1818.", 146
4438, REMOVED, "I", 1
4439, ADDED, "XVIII", 1
4441, REMOVED, "could not resolve", 3
4442, ADDED, "shrunk from taking the first step in an undertaking whose immediate necessity began", 13
4444, REMOVED, "interrupt my returning tranquillity", 4
4445, ADDED, "appear less absolute to me", 5
4447, REMOVED, "My", 1
4448, ADDED, "A change indeed had taken place in me: my", 10
4450, ADDED, "&comma; ", 1
4452, REMOVED, "this", 1
4453, ADDED, "his", 1
4455, REMOVED, "your cousin", 2
4456, ADDED, "our dear Elizabeth", 3
4458, ADDED, "&comma; ", 1
4460, REMOVED, "your cousin", 2
4461, ADDED, "Elizabeth", 1
4463, REMOVED, "re-assure", 3
4464, ADDED, "reassure", 1
4466, REMOVED, "on", 1
4467, ADDED, "of", 1
4469, REMOVED, "&comma;", 1
4471, REMOVED, "solemnization", 1
4472, ADDED, "solemnisation", 1
4474, REMOVED, "cousin", 1
4475, ADDED, "Elizabeth", 1
4477, REMOVED, "any variation was agreeable to me&comma; and ", 8
4479, REMOVED, "was delighted with", 3
4480, ADDED, "had an insurmountable aversion to", 5
4482, REMOVED, "spending a year or two", 5
4483, ADDED, "engaging myself", 2
4485, REMOVED, "change of scene and variety of occupation&comma;", 8
4486, ADDED, "my loathsome task", 3
4488, REMOVED, "absence from ", 2
4490, REMOVED, "family; during which period some event", 7
4491, ADDED, "father's house&comma; while in habits of familiar intercourse with those I loved. I knew that a thousand fearful accidents", 23
4493, REMOVED, "happen", 1
4494, ADDED, "occur&comma; the slightest of", 5
4496, REMOVED, "restore", 1
4497, ADDED, "disclose a tale to thrill all connected with", 8
4499, ADDED, "with horror. I was aware also that I should often lose all self-command&comma; all capacity of hiding the harrowing sensations that would possess me during the progress of my unearthly occupation. I must absent myself from all I loved while thus employed. Once commenced&comma; it would quickly be achieved&comma; and I might be restored ", 62
4501, REMOVED, "them", 1
4502, ADDED, "my family", 2
4504, REMOVED, ": my", 2
4505, ADDED, ". My", 2
4507, REMOVED, "might be ", 2
4509, REMOVED, "and ", 1
4511, REMOVED, "have departed; or", 4
4512, ADDED, "would depart for ever. Or (so my fond fancy imaged)", 13
4514, ADDED, "meanwhile ", 1
4516, REMOVED, "the", 1
4517, ADDED, "a", 1
4519, REMOVED, "of wishing to travel and see the world before", 9
4520, ADDED, "which excited no suspicion&comma; while", 6
4522, REMOVED, "sat down for life within the walls of my native town.<br><br>I ", 13
4524, REMOVED, "entreaty", 1
4525, ADDED, "desire", 1
4527, ADDED, "an ", 1
4529, REMOVED, "&comma; and my father was", 5
4530, ADDED, " that", 1
4532, ADDED, "my father ", 2
4534, REMOVED, "; for", 2
4535, ADDED, ". After so long", 4
4537, REMOVED, "more indulgent", 2
4538, ADDED, "period of an absorbing melancholy&comma; that resembled madness in its intensity", 12
4540, REMOVED, "less dictatorial parent did not exist upon earth", 8
4541, ADDED, "effects&comma; he was glad to find that I was capable of taking pleasure in the idea of such a journey&comma; and he hoped that change of scene and varied amusement would&comma; before my return&comma; have restored me entirely to myself", 44
4543, REMOVED, " Our plan", 2
4544, ADDED, "<br><br>The duration of my absence", 5
4546, REMOVED, "soon arranged", 2
4547, ADDED, "left to my own choice; a few months&comma; or at most a year&comma; was the period contemplated", 20
4549, REMOVED, "I should travel", 3
4550, ADDED, "One paternal kind precaution he had taken", 7
4552, REMOVED, "Strasburgh", 1
4553, ADDED, "ensure my having a companion. Without previously communicating with me", 11
4555, REMOVED, "where", 1
4556, ADDED, "he had&comma; in concert with Elizabeth&comma; arranged that", 10
4558, REMOVED, "would", 1
4559, ADDED, "should", 1
4561, ADDED, "at Strasburgh", 2
4563, REMOVED, "Some short time would be spent in", 7
4564, ADDED, "This interfered with", 3
4566, REMOVED, "towns", 1
4567, ADDED, "solitude I coveted for the prosecution", 6
4569, REMOVED, "Holland", 1
4570, ADDED, "my task; yet at the commencement of my journey the presence of my friend could in no way be an impediment", 22
4572, REMOVED, "our principal stay would", 4
4573, ADDED, "truly I rejoiced that thus I should", 7
4575, REMOVED, "in England", 2
4576, ADDED, "saved many hours of lonely&comma; maddening reflection", 8
4578, REMOVED, "We should return by France;", 6
4579, ADDED, "Nay&comma; Henry might stand between me", 7
4581, REMOVED, "it was agreed that ", 4
4583, REMOVED, "tour should occupy the space", 5
4584, ADDED, "intrusion", 1
4586, REMOVED, "two years", 2
4587, ADDED, "my foe", 2
4589, REMOVED, "<br><br>My father pleased himself with the reflection", 7
4590, ADDED, " If I were alone", 4
4592, ADDED, "would he not at times force his abhorred presence on me&comma; to remind me of my task&comma; or to contemplate its progress?<br><br>To England&comma; therefore&comma; I was bound&comma; and it was understood ", 38
4594, ADDED, ". My father's age rendered him extremely averse ", 10
4596, REMOVED, "Geneva", 1
4597, ADDED, "delay", 1
4599, REMOVED, "&quot;These two years", 4
4600, ADDED, "For myself", 2
4602, REMOVED, "&quot; said he&comma; &quot;will pass swiftly&comma; and", 10
4603, ADDED, " there was one reward I promised myself from my detested toils—one consolation for my unparalleled sufferings;", 19
4605, REMOVED, "will be", 2
4606, ADDED, "was", 1
4608, REMOVED, "last delay", 2
4609, ADDED, "prospect of", 2
4611, REMOVED, "will oppose itself to your happiness. And&comma; indeed&comma; I earnestly desire that period to arrive&comma;", 19
4612, ADDED, "day", 1
4614, REMOVED, " we shall all be united", 5
4616, REMOVED, "and neither hopes or fears arise to disturb our domestic calm.&quot;<br><br>&quot;I am content", 17
4617, ADDED, "enfranchised from my miserable slavery", 5
4619, REMOVED, "&quot;", 1
4621, REMOVED, "replied", 1
4622, ADDED, "might claim Elizabeth", 3
4624, REMOVED, "&quot;with your arrangement. By that time we shall both have become wiser&comma; ", 15
4626, REMOVED, "I hope happier&comma; than we at present are.&quot; I sighed; but my father kindly forbore to question me further concerning", 24
4627, ADDED, "forget", 1
4629, REMOVED, "cause of", 2
4630, ADDED, "past in", 2
4632, REMOVED, "dejection", 1
4633, ADDED, "union with her", 3
4635, REMOVED, " He hoped that new scenes&comma; and the amusement of travelling&comma; would restore my tranquillity.", 17
4637, REMOVED, "agonized", 1
4638, ADDED, "agonised", 1
4640, REMOVED, "August", 1
4641, ADDED, "September", 1
4643, REMOVED, "departed&comma; to pass two years of exile", 8
4644, ADDED, "again quitted my native country", 5
4646, REMOVED, "Elizabeth approved of the reasons of", 6
4647, ADDED, "My journey had been", 4
4649, REMOVED, "departure", 1
4650, ADDED, "own suggestion", 2
4652, REMOVED, "only regretted that", 3
4653, ADDED, "Elizabeth&comma; therefore&comma; acquiesced: but", 7
4655, REMOVED, "had not", 2
4656, ADDED, "was filled with disquiet at", 5
4658, REMOVED, "same opportunities", 2
4659, ADDED, "idea", 1
4661, REMOVED, "enlarging", 1
4662, ADDED, "my suffering&comma; away from", 5
4664, REMOVED, " experience", 1
4666, ADDED, "the inroads of misery ", 4
4668, REMOVED, "cultivating", 1
4669, ADDED, "grief. It had been", 5
4671, REMOVED, "understanding", 1
4672, ADDED, "care which provided me a companion in Clerval—and yet a man is blind to a thousand minute circumstances&comma; which call forth a woman's sedulous attention", 30
4674, REMOVED, "wept", 1
4675, ADDED, "longed to bid me hasten my return", 7
4677, REMOVED, " however", 1
4678, ADDED, "—a thousand conflicting emotions rendered her mute", 8
4680, ADDED, "a tearful silent ", 3
4682, REMOVED, "&comma; and entreated me to return happy and tranquil", 9
4684, REMOVED, " &quot;We all&comma;&quot; said she&comma; &quot;depend upon you; and if you are miserable&comma; what must be our feelings?&quot;", 26
4686, REMOVED, ": for I resolved to fulfil my promise while abroad&comma; and return&comma; if possible&comma; a free man", 20
4688, REMOVED, ";", 1
4689, ADDED, "&comma;", 1
4691, REMOVED, "?", 1
4692, ADDED, "!", 1
4694, REMOVED, "sun-rise", 3
4695, ADDED, "sunrise", 1
4697, ADDED, "in listening ", 2
4699, REMOVED, "listen to ", 2
4701, REMOVED, "by ", 1
4703, REMOVED, "staid", 1
4704, ADDED, "stayed", 1
4706, REMOVED, "&comma;", 1
4708, REMOVED, "&comma;", 1
4709, ADDED, ";", 1
4711, REMOVED, "-", 1
4713, REMOVED, "—", 1
4715, REMOVED, "Unborrowed", 1
